ひまわり柏林台店,北海道帯広市西18条南1-4-1,[4][1]パチ[20][5]スロ,,280,200,440
ひまわり帯広店,北海道帯広市東8条南14-1-2,4パチ:224台1000円/890玉パチ:192台1000円/47枚:192台1000円/178枚スロ:32台,,416,224,760
ベガスベガス帯広北店,北海道帯広市西15条北1丁目2番地,4パチ:280台1.25パチ:240台20スロ:240台5スロ:40台,,520,280,823
オペラ,北海道帯広市西21条南4-3,0.5パチ:83台1.25パチ:245台6.25スロ:48台21.277スロ:85台,,328,133,400
ライジング西帯広,北海道帯広市西21条南3-17-8,1000円/1780玉パチ:40台1000円/890玉パチ:200台2.5パチ:119台1000円/178枚スロ:40台1000円/89枚スロ:80台,,360,120,-
ボンボン帯広店,北海道帯広市東5条南16-3-1,[4][1.25]パチンコ[1000円47枚][2.5]スロット,,180,246,-
パーラー太陽柏林台店,北海道帯広市西16条南1-33-1,4パチ:93台0.5パチ:19台1000円/875玉パチ:117台1000円/178枚スロ:78台21.277スロ:53台,,304,190,350
パーラー太陽帯広店,北海道帯広市西3条南11-7,4パチ:201台1000円/875玉パチ:120台1000円/178枚スロ:40台21.277スロ:201台,,320,240,300
ダイナム帯広店　ゆったり館,北海道帯広市東10条南15丁目4番地2,0.5パチ:40台1パチ:320台500円/89枚スロ:20台1000円/89枚スロ:60台,,360,80,294
がちゃぽん帯広店,北海道帯広市東8条南17-1,,,480,240,-
ロイヤル帯広店,北海道帯広市西24条南1-1-15,4パチ:-台1パチ:-台20スロ:-台5スロ:-台,,440,200,670
ゴールデンキング,北海道帯広市西8条南11-5-4,,,,,-
ゴールデンスター,北海道帯広市西21条南3-3-7,,,,,-
パーラー太陽本町店,北海道北見市本町3-1-7,4パチ:-136台1パチ:-102台20スロ:-120台5スロ:-28台,,238,148,-
マルハン北見店,北海道北見市大正99番地25,,,400,312,596
マルハン端野店,北海道北見市端野町三区561-1,4パチ:120台1パチ:200台1000円/178枚スロ:40台1000円/47枚スロ:120台,,320,160,433
ひまわりウエストサイド店,北海道北見市中央三輪3-543-3,4パチ:120台1000円/890玉パチ:210台20スロ:120台6.25スロ:30台,,330,150,338
ひまわり北見店,北海道北見市南仲町3-7-30,4パチ:252台1000円/890玉パチ:108台20スロ:252台1000円/178枚スロ:36台,,,,500
パーラー大五郎エックス,北海道北見市柏陽町27番地1,,,188,214,-
DAIGORO GO,北海道北見市東三輪3-21-1,0.2パチ:32台1パチ:154台2パチ:128台5スロ:60台1000円/89枚スロ:120台,,250,180,400
パーラー大五郎Z,北海道北見市栄町4-11-1,4パチ:-台1パチ:-台20スロ:-台2スロ:-台,,172,158,350
ダイナム北見店　ゆったり館,北海道北見市西三輪1丁目659番地18,0.5パチ:40台1パチ:280台2パチ:80台5スロ:20台1000円/89枚スロ:100台,,400,120,有
ロイヤル北見店,北海道北見市中央三輪4-518-27,4パチ:-台1パチ:-台20スロ:-台,,440,200,650
オーロラ北見店,北海道北見市西三輪7-4-3,,,,,-
パチンコパーラー東和北見店,北海道北見市栄町2-1-4,,,,,-
大万ホール,北海道北見市留辺蘂町仲町3番地1,,,,,-
パーラーハビン夕張店,北海道夕張市清水沢宮前町14-2,,,,,-
マルハン岩見沢店,北海道岩見沢市大和1条9-5-2,4パチ:223台1パチ:80台,,300,160,412
マルハン岩見沢東店,北海道岩見沢市岡山町111-1,4パチ:200台1パチ:240台20スロ:120台5スロ:40台,,440,160,601
ビクトリア岩見沢店,北海道岩見沢市5条西2-6,,444,,,立体駐車場(330)
コンパル岩見沢店,北海道岩見沢市南町8条3-21-1,4パチ:36台1パチ:143台20スロ:59台2.5スロ:45台5スロ:10台,294,,,260
パーラー太陽岩見沢店,北海道岩見沢市3条東11-8,4パチ:160台1パチ:160台500円/89枚スロ:40台21.277スロ:120台,,320,160,-
パチンコパーラー帝王岩見沢店,北海道岩見沢市9条西11-1-1,0.5パチ:28台1パチ:140台2.5パチ:56台20スロ:104台5スロ:26台,,224,130,260
ダイナム北海道岩見沢南店　ゆったり館,北海道岩見沢市南町7条1丁目4番1号,1パチ:279台2パチ:40台500円/89枚スロ:40台1000円/89枚スロ:120台,,320,160,355
ダイナム岩見沢店　ゆったり館,北海道岩見沢市東町2条5丁目183-1,0.5パチ:30台1パチ:277台2パチ:32台500円/89枚スロ:40台1000円/89枚スロ:120台,,339,160,有
パーラーロイヤル,北海道岩見沢市大和3条8-3,,,320,160,500
ニュー銀座会館,北海道岩見沢市5条西5-1,,,,,-
パーラー太陽山下通店,北海道網走市新町3-6-3,4パチ:152台1000円/890玉パチ:151台1000円/178枚スロ:38台21.277スロ:152台,,304,190,-
マルハン網走店,北海道網走市字潮見179-4,1パチ:120台,,360,120,490
ロイヤル網走店,北海道網走市南一条西1-1-1,,,,,-
パチンコパーラー東和　駒場店,北海道網走市駒場北5-83-5,,,,,-
ゲームセンター,北海道網走市南3条西1-3,,,,,-
ひまわり留萌店,北海道留萌市南町1-5-1,4パチ:140台1パチ:120台20スロ:120台1000円/178枚スロ:20台,,260,140,300
パチンコジャイアンツ,北海道留萌市花園町４丁目７−１８,4パチ:102台0.5パチ:12台1000円/890玉パチ:-台21.277スロ:113台,,210,120,200
コンパル留萌店,北海道留萌市旭町3丁目1番27号,4パチ:96台1000円/890玉パチ:96台20スロ:89台1000円/178枚スロ:30台,,192,120,300
ライジング留萌,北海道留萌市東雲町1-40-1,4パチ:126台0.5パチ:32台1000円/890玉パチ:96台20スロ:90台1000円/178枚スロ:30台,,256,120,365
パーラーグランデ苫小牧店,北海道苫小牧市東開町3丁目18番17号,パチンコ：[200円/175玉][200円/350玉]パチスロ：[20][1000円/178枚],,110,146,200
パーラー夢球殿,北海道苫小牧市日吉町1-1-17,4パチ:80台1パチ:191台20スロ:96台,,272,96,350
コアシティ,北海道苫小牧市しらかば町1-6-8,4パチ:256台1.25パチ:64台20スロ:188台,,320,188,600
マルハン苫小牧東店,北海道苫小牧市新開町1-1-3,4パチ:203台1パチ:120台20スロ:140台5スロ:20台,,320,160,465
マルハン苫小牧店,北海道苫小牧市有明町2-9-25,4パチ:120台1パチ:200台20スロ:80台5スロ:80台,,320,160,465
がちゃぽん苫小牧店,北海道苫小牧市新明町4-1-7,4パチ:240台1パチ:240台20スロ:200台5スロ:40台,,480,240,600
ひまわり苫小牧店,北海道苫小牧市字糸井108,4パチ:288台1パチ:216台20スロ:252台5スロ:36台,,504,288,1000
ベガスベガス苫小牧店,北海道苫小牧市木場町1-9-1,4パチ:432台1.25パチ:144台20スロ:448台5スロ:76台,1100,,,860
ビッグスロット苫小牧店,北海道苫小牧市有明町1-6-7,"1000円47枚貸し222台,1000円166枚貸し26台,1000円333枚貸し8台",256,,,236
ダイナム苫小牧東店　ゆったり館,北海道苫小牧市新開町3丁目1番地,0.5パチ:40台1パチ:240台2パチ:40台500円/89枚スロ:40台1000円/89枚スロ:120台,,320,160,有
ダイナム苫小牧店　ゆったり館,北海道苫小牧市字錦岡53番地の1,0.5パチ:36台1パチ:283台2パチ:35台5スロ:36台10スロ:72台,,354,108,有
パーラービッグバン,北海道苫小牧市木場町1-10-10,,,160,80,150
プレイランドハッピー三光店,北海道苫小牧市三光町2丁目24番15号,4パチ:-台1パチ:-台1000円/178枚スロ:-台21.277スロ:-台,,,,大型駐車場完備
ゴールデンマックス,北海道苫小牧市若草町4丁目3番16号,,,192,120,-
パーラー大統領,北海道苫小牧市見山町3-1-1,0.4パチ:25台1パチ:85台2.5パチ:17台5スロ:52台21.277スロ:56台,,168,108,150
ロイヤル苫小牧店,北海道苫小牧市字糸井100-4,,,320,160,480
パーラーロイヤル沼ノ端,北海道苫小牧市沼ノ端６丁目４−６１２−１,4パチ:-台1パチ:-台20スロ:-台5スロ:-台,,320,160,400
イーグル ニコパチランド 稚内店,北海道稚内市大黒2-6-12,1パチ:196台2パチ:56台5スロ:56台,,252,56,大型立体駐車場完備
マルハン稚内店,北海道稚内市はまなす4-2-17,[4]200台1000円/250玉貸[1.14]120台1000円/875玉貸[21.27]200台1000円/47枚貸[5.6]40台1000円/178枚貸,,360,200,520
パチンコ＆スロット　ピータウン稚内,北海道稚内市中央3-7-9,0.5パチ:16台1パチ:80台20スロ:16台5スロ:48台,,96,64,80
イーグルアクアパーク,北海道稚内市大黒2-4-1,4パチ:288台1パチ:96台20スロ:192台,,384,192,600
パーラー稚内ジャパン,北海道稚内市潮見1-7-34,,,,,-
パーラーハビン美唄店,北海道美唄市癸巳町１区,4パチ:140台1000円/1780玉パチ:36台1.25パチ:110台1000円/178枚スロ:36台21.277スロ:108台,,288,144,400
文化会館,北海道美唄市東1条南1-1-31,,,,,-
パーラージュエリー美唄店,北海道美唄市字美唄1073,,,,,-
パーラーハビン芦別店,北海道芦別市上芦別町38-68,4パチ:113台1パチ:84台1000円/178枚スロ:28台21.277スロ:84台,,196,112,-
ぷちハビ芦別駅前店,北海道芦別市北1条東1-6-6,,,,,-
ネバーランド芦別本店,北海道芦別市北6条西2-10-8,［1］パチ:72台［4］パチ：72台［5］スロ：24台［20］スロ：48台,,144,72,100
ネバーランド芦別駅前店,北海道芦別市北1条西1-1,,,,,-
マルハン江別店,北海道江別市上江別435-2,[4]ﾊﾟﾁ280台[1]ﾊﾟﾁ120台[1000円/47枚]ｽﾛ240台,,400,240,500
ライジング江別,北海道江別市東野幌町1-4,0.5パチ:40台1パチ:160台2.5パチ:160台20スロ:80台5スロ:40台,,,,400
ダイナム江別店　ゆったり館,北海道江別市野幌松並町35番地の6,0.5パチ:36台1パチ:251台2パチ:36台5スロ:36台10スロ:72台,,324,108,有
シンエイパート2,北海道江別市大麻中町26-22,4パチ:28台0.2パチ:28台1パチ:84台20スロ:40台2.5スロ:20台,,140,60,-
アミューズメントパーラー吉兆,北海道江別市元野幌141-1,,,,,-
パーラー若草,北海道江別市高砂町38-10,,,,,-
ブロンディ　,北海道赤平市本町1-1,4パチ:83台1パチ:117台20スロ:49台5スロ:26台,,193,75,500
マルハン紋別店,北海道紋別市渚滑町2-33,4パチ:160台1パチ:160台1000円/47枚スロ:160台,,320,160,472
ひまわり紋別店,北海道紋別市新生40番6,4パチ:132台1000円/890玉パチ:132台20スロ:132台1000円/178枚スロ:44台,,264,176,360
ネバーランド紋別店,北海道紋別市渚滑町2-2-1,"500円116玉パチ：96台200円178玉パチ：127台1,000円47枚スロ：112台1,000円178枚スロ：28台",,223,140,224
パーラー銀河,北海道紋別市渚滑町1-6-105,,,,,-
みゆきビクトリー,北海道紋別市本町7,,,,,-
パチンコニュージャパン,北海道紋別市真砂町3-2-1,,,,,-
ひまわり士別店,北海道士別市大通東18-465-56,4パチ:144台1パチ:108台20スロ:80台1000円/178枚スロ:40台,,252,120,280
パチンコ＆スロットビッグスカイ,北海道士別市大通東2-440-1,4パチ:49台1パチ:108台20スロ:-台,,156,79,150
パラダイス40士別店,北海道士別市大通東15丁目3144番地,,,,,-
マルハン名寄店,北海道名寄市字徳田51-4,1パチ:140台21.27スロ:160台,,320,160,388
イーグルララパーク,北海道名寄市字徳田359-8,1パチ:224台2パチ:32台20スロ:128台1000円/178枚スロ:60台,,256,188,400
ダイナム名寄店,北海道名寄市字徳田94番地2,4パチ:160台1パチ:160台20スロ:160台,,320,160,532
パチンコパラダイス40,北海道名寄市西4条南11丁目3番地,,,,,-
マルハン根室店,北海道根室市西浜町8-82,4パチ:160台1パチ:160台20スロ:140台5スロ:20台,,320,160,400
ひまわり根室店,北海道根室市光洋町2-29,4パチ:120台1000円/890玉パチ:120台1000円/178枚スロ:40台1000円/47枚スロ:120台,,240,160,345
パーラー大五郎キング,北海道根室市宝林町4-358,1パチ:-台2パチ:-台20スロ:-台2スロ:-台,,156,104,300
ぱちんこ＆すろっと福家,北海道根室市本町1-16-2,,,,,-
パーラー太陽青葉店,北海道千歳市青葉3-14-25,1000円/890玉パチ:120台1000円/232玉パチ:160台1000円/178枚スロ:40台21.277スロ:159台,,280,200,-
マルハン千歳店,北海道千歳市北栄2丁目4番5号,4パチ:252台1パチ:180台1000円/176枚スロ:-台1000円/47枚スロ:-台,,432,268,497
クラブイーグル 千歳店,北海道千歳市栄町7-1385-11,2.5スロ:-台1000円/176枚スロ:-台21.277スロ:-台,,0,439,自社駐車場105+提携大型駐車場ご利用できます
Slot＆Pachinko　NOW,北海道千歳市北斗4-14-26,100円/94玉パチ:28台1000円/188枚スロ:28台21.277スロ:112台,140,,,150
ゴールドラッシュ千歳店,北海道千歳市栄町6-10,4パチ:80台1.25パチ:90台1000円/176枚スロ:28台21.277スロ:112台,,170,140,150
Pachinko＆Slot　J．C,北海道千歳市信濃1丁目1-2,4パチ:93台1.25パチ:132台20スロ:48台6.25スロ:10台12.5スロ:40台,225,,,-
ダイナム千歳店,北海道千歳市東郊1丁目10番5号,4パチ:160台1パチ:120台21.277スロ:200台,,280,200,有
プレイランドハッピー千歳駅前店,北海道千歳市清水町6丁目27番地1 ,4パチ:-台1パチ:-台1000円/176枚スロ:-台21.277スロ:-台,,,,大型立体駐車場完備
ZOON向陽台,北海道千歳市里美2-1-4,,,112,96,130
ビクトリア滝川店,北海道滝川市新町6-9-35,4パチ:96台200円/175玉パチ:96台1000円/176枚スロ:32台21.277スロ:266台,490,,,330-雨や雪でも安心立体駐車場有
ビッグドン,北海道滝川市本町5-1-27,4パチ:192台1パチ:192台20スロ:191台5スロ:32台,,382,223,600
ひまわり滝川店,北海道滝川市黄金町西1-49-3,4パチ:160台1パチ:160台1000円/178枚スロ:44台1000円/47枚スロ:132台,,320,176,504
夢広場滝川店,北海道滝川市本町1-2-29,,,,,-
パーラー太陽砂川店,北海道砂川市西2条北23-88-7,4パチ:108台0.5パチ:36台200円/175玉パチ:144台1000円/178枚スロ:72台21.277スロ:143台,,288,216,-
マルハン砂川店,北海道砂川市空知太西1条2-1-16,4パチ:161台1パチ:160台,,320,160,584
Ｐｌｕｓ　ＥＡＧＬＥ,北海道砂川市空知太東1条4-1-6,4パチ:124台1パチ:126台1000円/176枚スロ:32台1000円/47枚スロ:234台,,250,266,456
ダイナム砂川店　ゆったり館,北海道砂川市空知太西６条6丁目14番地,0.5パチ:40台1パチ:280台500円/89枚スロ:40台1000円/89枚スロ:40台,,320,80,有
ダイナム深川店　ゆったり館,北海道深川市北光町3丁目3番7号,0.568パチ:40台2.273パチ:40台1000円/88枚スロ:80台,,320,80,有
パーラーハビン深川店,北海道深川市3条21-27,4パチ:117台1000円/890玉パチ:89台1000円/178枚スロ:30台21.277スロ:120台,,240,120,-
ステラ深川店,北海道深川市北光町1-3-1,,,,,-
パーラー太陽富良野店,北海道富良野市弥生町5-70,4パチ:166台1000円/875玉パチ:112台1000円/178枚スロ:23台21.277スロ:120台,,278,144,-
パチンコ＆スロットラッキーズ富良野,北海道富良野市新富町3-20,200円/175玉パチ:113台100円/25玉パチ:114台500円/89枚スロ:36台21.277スロ:136台,,224,172,250
ネーブルタウンコムコム,北海道富良野市本町9-7,1.25パチ:90台5スロ:36台21.277スロ:81台,,90,117,170
パチンコ＆スロット　ピータウン登別,北海道登別市中央町3-18-2,4パチ:-台100円/175玉パチ:-台200円/175玉パチ:-台2スロ:-台1000円/170枚スロ:-台1000円/47枚スロ:-台,,160,96,約100
ダイナム登別店,北海道登別市大和町2丁目14番,4パチ:200台1パチ:160台500円/89枚スロ:40台21.277スロ:120台,,360,160,有
